2024-02-29 22:29:52,541 - INFO - 训练的batch_size以及lr分别是100,0
2024-03-01 04:36:28,422 - INFO - epoch: 17, batch: 200 loss: 0.046, acc: 98.7400
2024-03-01 04:36:51,144 - INFO - epoch: 17, batch: 300 loss: 0.045, acc: 98.8700
2024-03-01 04:37:13,608 - INFO - epoch: 17, batch: 400 loss: 0.043, acc: 98.8900
2024-03-01 04:37:35,745 - INFO - epoch: 17, batch: 500 loss: 0.046, acc: 98.6800
2024-03-01 04:37:57,834 - INFO - epoch: 17, batch: 600 loss: 0.044, acc: 98.7900
2024-03-01 04:38:19,929 - INFO - epoch: 17, batch: 700 loss: 0.045, acc: 98.7800
2024-03-01 04:38:41,710 - INFO - epoch: 17, batch: 800 loss: 0.051, acc: 98.6000
2024-03-01 04:39:03,734 - INFO - epoch: 17, batch: 900 loss: 0.048, acc: 98.7100
2024-03-01 04:39:25,732 - INFO - epoch: 17, batch: 1000 loss: 0.043, acc: 98.9100
2024-03-01 04:39:47,616 - INFO - epoch: 17, batch: 1100 loss: 0.045, acc: 98.6800
2024-03-01 04:40:09,435 - INFO - epoch: 17, batch: 1200 loss: 0.044, acc: 98.7600
2024-03-01 04:40:31,245 - INFO - epoch: 17, batch: 1300 loss: 0.047, acc: 98.7300
2024-03-01 04:40:53,033 - INFO - epoch: 17, batch: 1400 loss: 0.048, acc: 98.6100
2024-03-01 04:41:15,000 - INFO - epoch: 17, batch: 1500 loss: 0.045, acc: 98.6300
2024-03-01 04:41:36,627 - INFO - epoch: 17, batch: 1600 loss: 0.050, acc: 98.5800
2024-03-01 04:41:58,370 - INFO - epoch: 17, batch: 1700 loss: 0.047, acc: 98.6300
2024-03-01 04:42:20,308 - INFO - epoch: 17, batch: 1800 loss: 0.045, acc: 98.7700
2024-03-01 04:42:41,999 - INFO - epoch: 17, batch: 1900 loss: 0.047, acc: 98.6700
2024-03-01 04:43:03,930 - INFO - epoch: 17, batch: 2000 loss: 0.050, acc: 98.7500
2024-03-01 04:43:25,762 - INFO - epoch: 17, batch: 2100 loss: 0.047, acc: 98.6000
2024-03-01 04:43:47,550 - INFO - epoch: 17, batch: 2200 loss: 0.048, acc: 98.5900
2024-03-01 04:44:09,296 - INFO - epoch: 17, batch: 2300 loss: 0.048, acc: 98.6400
2024-03-01 04:44:31,056 - INFO - epoch: 17, batch: 2400 loss: 0.049, acc: 98.5300
2024-03-01 04:44:52,853 - INFO - epoch: 17, batch: 2500 loss: 0.048, acc: 98.7600
2024-03-01 04:45:14,300 - INFO - epoch: 17, batch: 2600 loss: 0.050, acc: 98.5600
2024-03-01 04:45:36,009 - INFO - epoch: 17, batch: 2700 loss: 0.046, acc: 98.6100
2024-03-01 04:45:57,649 - INFO - epoch: 17, batch: 2800 loss: 0.046, acc: 98.7000
2024-03-01 04:46:19,254 - INFO - epoch: 17, batch: 2900 loss: 0.050, acc: 98.6700
2024-03-01 04:46:40,953 - INFO - epoch: 17, batch: 3000 loss: 0.047, acc: 98.7000
2024-03-01 04:47:02,687 - INFO - epoch: 17, batch: 3100 loss: 0.047, acc: 98.7700
2024-03-01 04:47:24,407 - INFO - epoch: 17, batch: 3200 loss: 0.049, acc: 98.7200
2024-03-01 04:47:46,030 - INFO - epoch: 17, batch: 3300 loss: 0.049, acc: 98.6600
2024-03-01 04:48:07,838 - INFO - epoch: 17, batch: 3400 loss: 0.049, acc: 98.6400
2024-03-01 04:48:29,420 - INFO - epoch: 17, batch: 3500 loss: 0.055, acc: 98.4000
2024-03-01 04:48:51,037 - INFO - epoch: 17, batch: 3600 loss: 0.051, acc: 98.5700
2024-03-01 04:49:12,541 - INFO - epoch: 17, batch: 3700 loss: 0.053, acc: 98.4000
2024-03-01 04:49:33,936 - INFO - epoch: 17, batch: 3800 loss: 0.054, acc: 98.4900
2024-03-01 04:49:55,600 - INFO - epoch: 17, batch: 3900 loss: 0.053, acc: 98.5400
2024-03-01 04:50:17,081 - INFO - epoch: 17, batch: 4000 loss: 0.057, acc: 98.3600
2024-03-01 04:50:38,799 - INFO - epoch: 17, batch: 4100 loss: 0.054, acc: 98.4500
2024-03-01 04:51:00,202 - INFO - epoch: 17, batch: 4200 loss: 0.055, acc: 98.3400
2024-03-01 04:51:21,933 - INFO - epoch: 17, batch: 4300 loss: 0.057, acc: 98.3400
2024-03-01 04:51:43,577 - INFO - epoch: 17, batch: 4400 loss: 0.047, acc: 98.7200
2024-03-01 04:52:05,332 - INFO - epoch: 17, batch: 4500 loss: 0.051, acc: 98.6000
2024-03-01 04:52:26,658 - INFO - epoch: 17, batch: 4600 loss: 0.052, acc: 98.5200
2024-03-01 04:52:47,061 - INFO - epoch 17 的平均loss为0.049，平均acc为98.6322...
2024-03-01 04:52:47,061 - INFO - epoch 17 开始验证...
2024-03-01 04:57:24,727 - INFO - 第17个epoch的识别准确率为：88%
2024-03-01 04:57:48,177 - INFO - epoch: 18, batch: 100 loss: 0.042, acc: 98.9300
2024-03-01 04:58:10,987 - INFO - epoch: 18, batch: 200 loss: 0.039, acc: 98.9500
2024-03-01 04:58:33,511 - INFO - epoch: 18, batch: 300 loss: 0.038, acc: 99.0300
2024-03-01 04:58:55,786 - INFO - epoch: 18, batch: 400 loss: 0.044, acc: 98.8600
2024-03-01 04:59:18,061 - INFO - epoch: 18, batch: 500 loss: 0.038, acc: 98.9600
2024-03-01 04:59:40,154 - INFO - epoch: 18, batch: 600 loss: 0.039, acc: 98.9600
2024-03-01 05:00:02,433 - INFO - epoch: 18, batch: 700 loss: 0.040, acc: 98.9100
2024-03-01 05:00:24,109 - INFO - epoch: 18, batch: 800 loss: 0.042, acc: 98.9200
2024-03-01 05:00:46,176 - INFO - epoch: 18, batch: 900 loss: 0.039, acc: 98.9400
2024-03-01 05:01:08,024 - INFO - epoch: 18, batch: 1000 loss: 0.039, acc: 98.8500
2024-03-01 05:01:29,843 - INFO - epoch: 18, batch: 1100 loss: 0.044, acc: 98.7200
2024-03-01 05:01:51,573 - INFO - epoch: 18, batch: 1200 loss: 0.040, acc: 98.9500
2024-03-01 05:02:13,153 - INFO - epoch: 18, batch: 1300 loss: 0.042, acc: 98.8400
2024-03-01 05:02:34,798 - INFO - epoch: 18, batch: 1400 loss: 0.039, acc: 99.0200
2024-03-01 05:02:56,471 - INFO - epoch: 18, batch: 1500 loss: 0.044, acc: 98.7000
2024-03-01 05:03:18,068 - INFO - epoch: 18, batch: 1600 loss: 0.042, acc: 98.9200
2024-03-01 05:03:39,785 - INFO - epoch: 18, batch: 1700 loss: 0.040, acc: 98.9700
2024-03-01 05:04:01,333 - INFO - epoch: 18, batch: 1800 loss: 0.045, acc: 98.7900
2024-03-01 05:04:22,953 - INFO - epoch: 18, batch: 1900 loss: 0.046, acc: 98.7000
2024-03-01 05:04:44,550 - INFO - epoch: 18, batch: 2000 loss: 0.048, acc: 98.6300
2024-03-01 05:05:06,004 - INFO - epoch: 18, batch: 2100 loss: 0.046, acc: 98.7700
2024-03-01 05:05:27,609 - INFO - epoch: 18, batch: 2200 loss: 0.045, acc: 98.7500
2024-03-01 05:05:49,175 - INFO - epoch: 18, batch: 2300 loss: 0.047, acc: 98.6500
2024-03-01 05:06:10,540 - INFO - epoch: 18, batch: 2400 loss: 0.045, acc: 98.7000
2024-03-01 05:06:32,014 - INFO - epoch: 18, batch: 2500 loss: 0.046, acc: 98.7500
2024-03-01 05:06:53,421 - INFO - epoch: 18, batch: 2600 loss: 0.043, acc: 98.7600
2024-03-01 05:07:14,806 - INFO - epoch: 18, batch: 2700 loss: 0.049, acc: 98.4500
2024-03-01 05:07:36,302 - INFO - epoch: 18, batch: 2800 loss: 0.044, acc: 98.8400
2024-03-01 05:07:57,702 - INFO - epoch: 18, batch: 2900 loss: 0.042, acc: 98.9000
2024-03-01 05:08:19,152 - INFO - epoch: 18, batch: 3000 loss: 0.042, acc: 98.8700
2024-03-01 05:08:40,634 - INFO - epoch: 18, batch: 3100 loss: 0.047, acc: 98.7200
2024-03-01 05:09:02,313 - INFO - epoch: 18, batch: 3200 loss: 0.044, acc: 98.7500
2024-03-01 05:09:23,739 - INFO - epoch: 18, batch: 3300 loss: 0.043, acc: 98.7200
2024-03-01 05:09:45,378 - INFO - epoch: 18, batch: 3400 loss: 0.044, acc: 98.7700
2024-03-01 05:10:06,977 - INFO - epoch: 18, batch: 3500 loss: 0.046, acc: 98.7100
2024-03-01 05:10:28,374 - INFO - epoch: 18, batch: 3600 loss: 0.045, acc: 98.6000
2024-03-01 05:10:49,860 - INFO - epoch: 18, batch: 3700 loss: 0.047, acc: 98.5000
2024-03-01 05:11:11,355 - INFO - epoch: 18, batch: 3800 loss: 0.051, acc: 98.4500
2024-03-01 05:11:32,923 - INFO - epoch: 18, batch: 3900 loss: 0.051, acc: 98.5000
2024-03-01 05:11:54,427 - INFO - epoch: 18, batch: 4000 loss: 0.050, acc: 98.4900
2024-03-01 05:12:15,823 - INFO - epoch: 18, batch: 4100 loss: 0.053, acc: 98.2900
2024-03-01 05:12:37,381 - INFO - epoch: 18, batch: 4200 loss: 0.046, acc: 98.7700
2024-03-01 05:12:58,996 - INFO - epoch: 18, batch: 4300 loss: 0.047, acc: 98.6800
2024-03-01 05:13:20,397 - INFO - epoch: 18, batch: 4400 loss: 0.049, acc: 98.5200
2024-03-01 05:13:41,822 - INFO - epoch: 18, batch: 4500 loss: 0.047, acc: 98.6600
2024-03-01 05:14:03,160 - INFO - epoch: 18, batch: 4600 loss: 0.044, acc: 98.8000
2024-03-01 05:14:23,462 - INFO - epoch 18 的平均loss为0.044，平均acc为98.7534...
2024-03-01 05:14:23,462 - INFO - epoch 18 开始验证...
2024-03-01 05:19:22,791 - INFO - 第18个epoch的识别准确率为：88%
2024-03-01 05:19:46,660 - INFO - epoch: 19, batch: 100 loss: 0.037, acc: 99.0100
2024-03-01 05:20:09,352 - INFO - epoch: 19, batch: 200 loss: 0.036, acc: 99.0900
2024-03-01 05:20:31,739 - INFO - epoch: 19, batch: 300 loss: 0.035, acc: 99.1800
2024-03-01 05:20:54,248 - INFO - epoch: 19, batch: 400 loss: 0.033, acc: 99.1200
2024-03-01 05:21:16,400 - INFO - epoch: 19, batch: 500 loss: 0.035, acc: 99.1100
2024-03-01 05:21:38,562 - INFO - epoch: 19, batch: 600 loss: 0.039, acc: 98.8900
2024-03-01 05:22:00,615 - INFO - epoch: 19, batch: 700 loss: 0.039, acc: 98.8500
2024-03-01 05:22:22,513 - INFO - epoch: 19, batch: 800 loss: 0.036, acc: 99.0100
2024-03-01 05:22:44,253 - INFO - epoch: 19, batch: 900 loss: 0.039, acc: 98.9700
2024-03-01 05:23:05,957 - INFO - epoch: 19, batch: 1000 loss: 0.039, acc: 98.8700
2024-03-01 05:23:27,608 - INFO - epoch: 19, batch: 1100 loss: 0.038, acc: 99.0000
2024-03-01 05:23:49,389 - INFO - epoch: 19, batch: 1200 loss: 0.037, acc: 99.1400
2024-03-01 05:24:10,996 - INFO - epoch: 19, batch: 1300 loss: 0.040, acc: 98.9200
2024-03-01 05:24:32,683 - INFO - epoch: 19, batch: 1400 loss: 0.038, acc: 98.9200
2024-03-01 05:24:54,366 - INFO - epoch: 19, batch: 1500 loss: 0.045, acc: 98.6800
2024-03-01 05:25:16,077 - INFO - epoch: 19, batch: 1600 loss: 0.038, acc: 99.0000
2024-03-01 05:25:37,538 - INFO - epoch: 19, batch: 1700 loss: 0.039, acc: 99.0200
2024-03-01 05:25:59,046 - INFO - epoch: 19, batch: 1800 loss: 0.036, acc: 99.1200
2024-03-01 05:26:20,472 - INFO - epoch: 19, batch: 1900 loss: 0.037, acc: 98.9000
2024-03-01 05:26:41,905 - INFO - epoch: 19, batch: 2000 loss: 0.039, acc: 98.9200
2024-03-01 05:27:03,624 - INFO - epoch: 19, batch: 2100 loss: 0.039, acc: 98.9800
2024-03-01 05:27:25,327 - INFO - epoch: 19, batch: 2200 loss: 0.041, acc: 98.9300
2024-03-01 05:27:46,908 - INFO - epoch: 19, batch: 2300 loss: 0.041, acc: 98.7700
2024-03-01 05:28:08,820 - INFO - epoch: 19, batch: 2400 loss: 0.041, acc: 98.9100
2024-03-01 05:28:30,303 - INFO - epoch: 19, batch: 2500 loss: 0.037, acc: 99.0600
2024-03-01 05:28:51,871 - INFO - epoch: 19, batch: 2600 loss: 0.039, acc: 98.9800
2024-03-01 05:29:13,558 - INFO - epoch: 19, batch: 2700 loss: 0.041, acc: 98.9300
2024-03-01 05:29:35,317 - INFO - epoch: 19, batch: 2800 loss: 0.043, acc: 98.8800
2024-03-01 05:29:57,001 - INFO - epoch: 19, batch: 2900 loss: 0.048, acc: 98.4800
2024-03-01 05:30:18,693 - INFO - epoch: 19, batch: 3000 loss: 0.040, acc: 98.9100
2024-03-01 05:30:40,281 - INFO - epoch: 19, batch: 3100 loss: 0.037, acc: 99.0500
2024-03-01 05:31:01,780 - INFO - epoch: 19, batch: 3200 loss: 0.042, acc: 98.9800
2024-03-01 05:31:23,308 - INFO - epoch: 19, batch: 3300 loss: 0.046, acc: 98.6600
2024-03-01 05:31:44,876 - INFO - epoch: 19, batch: 3400 loss: 0.042, acc: 98.8200
2024-03-01 05:32:06,602 - INFO - epoch: 19, batch: 3500 loss: 0.041, acc: 98.9300
2024-03-01 05:32:28,169 - INFO - epoch: 19, batch: 3600 loss: 0.042, acc: 98.8000
2024-03-01 05:32:50,018 - INFO - epoch: 19, batch: 3700 loss: 0.036, acc: 99.1200
2024-03-01 05:33:11,434 - INFO - epoch: 19, batch: 3800 loss: 0.043, acc: 98.8100
2024-03-01 05:33:33,084 - INFO - epoch: 19, batch: 3900 loss: 0.048, acc: 98.4400
2024-03-01 05:33:54,428 - INFO - epoch: 19, batch: 4000 loss: 0.042, acc: 98.7900
2024-03-01 05:34:15,970 - INFO - epoch: 19, batch: 4100 loss: 0.043, acc: 98.7500
2024-03-01 05:34:37,439 - INFO - epoch: 19, batch: 4200 loss: 0.041, acc: 98.9000
2024-03-01 05:34:59,029 - INFO - epoch: 19, batch: 4300 loss: 0.048, acc: 98.5700
2024-03-01 05:35:20,691 - INFO - epoch: 19, batch: 4400 loss: 0.045, acc: 98.7400
2024-03-01 05:35:42,101 - INFO - epoch: 19, batch: 4500 loss: 0.039, acc: 99.0000
2024-03-01 05:36:03,675 - INFO - epoch: 19, batch: 4600 loss: 0.040, acc: 98.8600
2024-03-01 05:36:24,143 - INFO - epoch 19 的平均loss为0.040，平均acc为98.9042...
2024-03-01 05:36:24,144 - INFO - epoch 19 开始验证...
2024-03-01 05:41:03,838 - INFO - 第19个epoch的识别准确率为：88%
